,Id,Source,Target,Weight
735,3464.0,744.0,808.0,6.0
736,3465.0,808.0,226.0,6.0
737,3466.0,782.0,697.0,6.0
738,3467.0,809.0,696.0,6.0
739,3468.0,233.0,809.0,6.0
740,3469.0,809.0,742.0,6.0
741,3470.0,414.0,210.0,12.0
742,3471.0,391.0,234.0,6.0
743,3472.0,223.0,813.0,12.0
744,3473.0,813.0,221.0,12.0
745,3474.0,813.0,815.0,12.0
746,3475.0,815.0,814.0,12.0
747,3476.0,229.0,816.0,12.0
748,3477.0,816.0,226.0,12.0
749,3478.0,221.0,817.0,12.0
750,3479.0,817.0,211.0,12.0
751,3480.0,818.0,819.0,6.0
752,3481.0,818.0,536.0,12.0
753,3482.0,819.0,820.0,6.0
754,3483.0,820.0,821.0,6.0
755,3484.0,821.0,822.0,6.0
756,3485.0,822.0,823.0,6.0
757,3486.0,402.0,824.0,12.0
758,3487.0,824.0,818.0,12.0
759,3488.0,824.0,823.0,6.0
760,3489.0,811.0,2569.0,6.0
761,3490.0,823.0,825.0,6.0
762,3491.0,825.0,471.0,6.0
763,3492.0,814.0,826.0,12.0
764,3493.0,826.0,827.0,6.0
765,3494.0,827.0,828.0,6.0
766,3495.0,828.0,829.0,6.0
767,3496.0,830.0,831.0,6.0
768,3497.0,831.0,832.0,6.0
769,3498.0,832.0,833.0,6.0
770,3499.0,833.0,834.0,6.0
771,3500.0,834.0,835.0,6.0
772,3501.0,835.0,836.0,6.0
773,3502.0,836.0,834.0,6.0
774,3503.0,826.0,837.0,12.0
775,3504.0,837.0,838.0,12.0
776,3505.0,838.0,839.0,12.0
777,3506.0,839.0,840.0,12.0
778,3507.0,840.0,841.0,12.0
779,3508.0,841.0,842.0,12.0
780,3509.0,842.0,843.0,12.0
781,3510.0,843.0,844.0,12.0
782,3511.0,844.0,229.0,12.0
783,3512.0,829.0,830.0,6.0
784,3513.0,832.0,839.0,6.0
785,3514.0,833.0,840.0,6.0
786,3515.0,837.0,845.0,6.0
787,3516.0,845.0,846.0,6.0
788,3517.0,846.0,847.0,6.0
789,3518.0,847.0,848.0,6.0
790,3519.0,848.0,849.0,6.0
791,3520.0,849.0,850.0,6.0
792,3521.0,850.0,844.0,6.0
793,3522.0,843.0,851.0,6.0
794,3523.0,851.0,852.0,6.0
795,3524.0,852.0,847.0,6.0
796,3525.0,838.0,853.0,6.0
797,3526.0,853.0,854.0,6.0
798,3527.0,854.0,855.0,6.0
799,3528.0,855.0,839.0,6.0
800,3529.0,841.0,856.0,12.0
801,3530.0,856.0,857.0,12.0
802,3531.0,857.0,858.0,12.0
803,3532.0,858.0,859.0,6.0
804,3533.0,859.0,860.0,6.0
805,3534.0,860.0,856.0,6.0
806,3535.0,860.0,861.0,6.0
807,3536.0,861.0,842.0,6.0
808,3537.0,844.0,862.0,6.0
809,3538.0,863.0,864.0,6.0
810,3539.0,864.0,865.0,6.0
811,3540.0,866.0,867.0,6.0
812,3541.0,867.0,868.0,6.0
813,3542.0,867.0,869.0,6.0
814,3543.0,869.0,866.0,6.0
815,3544.0,869.0,870.0,6.0
816,3545.0,870.0,871.0,6.0
817,3546.0,871.0,872.0,6.0
818,3547.0,872.0,873.0,6.0
819,3549.0,873.0,875.0,6.0
820,3551.0,875.0,864.0,6.0
821,3552.0,863.0,877.0,6.0
822,3553.0,877.0,862.0,6.0
823,3554.0,862.0,878.0,6.0
824,3555.0,878.0,863.0,6.0
825,3556.0,878.0,879.0,6.0
826,3557.0,879.0,880.0,6.0
827,3558.0,880.0,881.0,6.0
828,3559.0,865.0,882.0,6.0
829,3560.0,882.0,866.0,6.0
830,3561.0,881.0,882.0,6.0
831,3669.0,814.0,971.0,12.0
832,3670.0,971.0,972.0,12.0
833,3671.0,972.0,973.0,12.0
834,3672.0,973.0,974.0,12.0
835,3673.0,974.0,975.0,12.0
836,3674.0,977.0,978.0,12.0
837,3675.0,978.0,979.0,12.0
838,3676.0,979.0,980.0,12.0
839,3677.0,980.0,981.0,12.0
840,3678.0,981.0,982.0,12.0
841,3679.0,982.0,983.0,12.0
842,3680.0,983.0,984.0,12.0
843,3681.0,984.0,985.0,12.0
844,3682.0,985.0,986.0,12.0
845,3683.0,986.0,987.0,12.0
846,3684.0,987.0,971.0,12.0
847,3685.0,987.0,988.0,6.0
848,3686.0,988.0,989.0,6.0
849,3687.0,989.0,990.0,6.0
850,3688.0,990.0,986.0,6.0
851,3689.0,985.0,991.0,6.0
852,3690.0,991.0,992.0,6.0
853,3691.0,992.0,993.0,6.0
854,3692.0,993.0,982.0,6.0
855,3693.0,981.0,994.0,6.0
856,3694.0,995.0,996.0,6.0
857,3695.0,996.0,997.0,6.0
858,3696.0,997.0,979.0,6.0
859,3697.0,997.0,998.0,6.0
860,3698.0,998.0,999.0,6.0
861,3699.0,999.0,977.0,6.0
862,3700.0,978.0,998.0,6.0
863,3701.0,995.0,994.0,6.0
864,3702.0,975.0,1000.0,12.0
865,3703.0,1000.0,976.0,12.0
866,3704.0,1000.0,1001.0,6.0
867,3705.0,1001.0,1002.0,6.0
868,3706.0,1002.0,983.0,6.0
869,3707.0,975.0,1003.0,6.0
870,3708.0,1003.0,1004.0,6.0
871,3709.0,1004.0,984.0,6.0
872,3710.0,975.0,1005.0,6.0
873,3711.0,1005.0,1006.0,6.0
874,3712.0,1006.0,1007.0,6.0
875,3713.0,1007.0,1008.0,6.0
876,3714.0,1008.0,1009.0,6.0
877,3715.0,1009.0,974.0,6.0
878,3716.0,973.0,1010.0,6.0
879,3718.0,1010.0,1012.0,6.0
880,3719.0,1012.0,972.0,6.0
881,3720.0,1194.0,1067.0,6.0
882,3721.0,1191.0,1313.0,6.0
883,3724.0,1071.0,1021.0,6.0
884,3725.0,1136.0,1361.0,6.0
885,3726.0,1353.0,1277.0,6.0
886,3728.0,1304.0,1353.0,6.0
887,3729.0,1136.0,1177.0,6.0
888,3730.0,1304.0,1136.0,6.0
889,3731.0,1358.0,1304.0,6.0
890,3732.0,1037.0,1358.0,6.0
891,3733.0,1035.0,1037.0,6.0
892,3734.0,1046.0,1277.0,6.0
893,3735.0,1287.0,1046.0,6.0
894,3736.0,1207.0,1287.0,6.0
895,3751.0,1351.0,1278.0,6.0
896,3752.0,1035.0,1021.0,6.0
897,3753.0,1277.0,1035.0,6.0
898,3754.0,1207.0,1277.0,6.0
899,3755.0,1315.0,1207.0,6.0
900,3756.0,1177.0,1100.0,12.0
901,3758.0,1218.0,1177.0,12.0
902,3759.0,1315.0,1218.0,12.0
903,3760.0,1154.0,1315.0,12.0
904,3779.0,1387.0,1371.0,6.0
905,3780.0,1190.0,1387.0,6.0
906,3781.0,1088.0,1190.0,6.0
907,3782.0,1158.0,1088.0,6.0
908,3783.0,1158.0,1072.0,6.0
909,3785.0,1362.0,1158.0,6.0
910,3786.0,1132.0,1362.0,6.0
911,3787.0,1318.0,1132.0,6.0
912,3788.0,1039.0,1318.0,6.0
913,3789.0,1296.0,1039.0,6.0
914,3790.0,1368.0,1331.0,6.0
915,3791.0,1117.0,1368.0,6.0
916,3792.0,1117.0,1281.0,6.0
917,3793.0,1331.0,1117.0,6.0
918,3794.0,1377.0,1331.0,6.0
919,3796.0,1238.0,1182.0,6.0
920,3797.0,1302.0,1238.0,6.0
921,3798.0,1127.0,1145.0,6.0
922,3799.0,1357.0,1127.0,6.0
923,3800.0,1343.0,1357.0,6.0
924,3801.0,1329.0,1196.0,6.0
925,3802.0,1080.0,1329.0,6.0
926,3804.0,1290.0,1080.0,6.0
927,3805.0,1302.0,1294.0,12.0
928,3807.0,1182.0,1302.0,12.0
929,3808.0,1145.0,1182.0,12.0
930,3809.0,1343.0,1145.0,12.0
931,3810.0,1196.0,1343.0,12.0
932,3811.0,1290.0,1196.0,12.0
933,3812.0,1303.0,1290.0,12.0
934,3813.0,1033.0,1303.0,12.0
935,3814.0,1088.0,1335.0,12.0
936,3815.0,1371.0,1088.0,12.0
937,3816.0,1296.0,1371.0,12.0
938,3817.0,1377.0,1296.0,12.0
939,3818.0,1197.0,1377.0,12.0
940,3819.0,1157.0,1033.0,12.0
941,3822.0,1133.0,1144.0,6.0
942,3823.0,1272.0,1133.0,6.0
943,3824.0,1273.0,1272.0,6.0
944,3825.0,1077.0,1273.0,6.0
945,3827.0,1251.0,1297.0,6.0
946,3828.0,1042.0,1251.0,6.0
947,3829.0,1134.0,1042.0,6.0
948,3830.0,1228.0,1084.0,6.0
949,3831.0,1282.0,1228.0,6.0
950,3833.0,1179.0,1282.0,6.0
951,3834.0,1202.0,1015.0,6.0
952,3835.0,1235.0,1202.0,6.0
953,3836.0,1015.0,1235.0,6.0
954,3837.0,1316.0,1015.0,6.0
955,3838.0,1161.0,1350.0,6.0
956,3839.0,1319.0,1161.0,6.0
957,3840.0,1350.0,1319.0,6.0
958,3841.0,1316.0,1350.0,6.0
959,3842.0,1308.0,1316.0,6.0
960,3843.0,1181.0,1115.0,6.0
961,3844.0,1114.0,1181.0,6.0
962,3845.0,1115.0,1114.0,6.0
963,3846.0,1171.0,1115.0,6.0
964,3847.0,1217.0,1094.0,6.0
965,3848.0,1324.0,1217.0,6.0
966,3849.0,1094.0,1324.0,6.0
967,3850.0,1297.0,1094.0,6.0
968,3851.0,1286.0,1212.0,6.0
969,3852.0,1373.0,1286.0,6.0
970,3853.0,1212.0,1373.0,6.0
971,3854.0,1081.0,1212.0,6.0
972,3855.0,1099.0,1175.0,6.0
973,3856.0,1099.0,1112.0,6.0
974,3857.0,1173.0,1099.0,6.0
975,3859.0,1175.0,1173.0,6.0
976,3860.0,1055.0,1175.0,6.0
977,3861.0,1369.0,1055.0,6.0
978,3862.0,1305.0,1369.0,6.0
979,3864.0,1024.0,1305.0,6.0
980,3865.0,1081.0,1024.0,6.0
981,3878.0,1112.0,1081.0,6.0
982,3879.0,1185.0,1112.0,6.0
983,3880.0,1297.0,1185.0,6.0
984,3881.0,1134.0,1297.0,6.0
985,3882.0,1084.0,1134.0,6.0
986,3883.0,1171.0,1084.0,6.0
987,3884.0,1308.0,1171.0,6.0
988,3886.0,1179.0,1308.0,6.0
989,3887.0,1106.0,1200.0,6.0
990,3889.0,1111.0,1032.0,6.0
991,3890.0,1341.0,1032.0,6.0
992,3891.0,1086.0,1341.0,6.0
993,3892.0,1376.0,1086.0,6.0
994,3893.0,1057.0,1298.0,6.0
995,3894.0,1376.0,1370.0,6.0
996,3895.0,1057.0,1376.0,6.0
997,3897.0,1111.0,1057.0,6.0
998,3898.0,1271.0,1111.0,6.0
999,3899.0,1298.0,1271.0,6.0
1000,3900.0,1090.0,1298.0,6.0
1001,3901.0,1187.0,1160.0,6.0
1002,3902.0,1041.0,1128.0,12.0
1003,3903.0,1110.0,1255.0,6.0
1004,3904.0,1383.0,1110.0,6.0
1005,3906.0,1299.0,1184.0,6.0
1006,3907.0,1162.0,1299.0,6.0
1007,3908.0,1192.0,1162.0,6.0
1008,3909.0,1347.0,1192.0,6.0
1009,3910.0,1165.0,1091.0,6.0
1010,3911.0,1020.0,1165.0,6.0
1011,3912.0,1375.0,1135.0,6.0
1012,3913.0,1135.0,1280.0,6.0
1013,3914.0,1338.0,1135.0,6.0
1014,3915.0,1375.0,1338.0,6.0
1015,3917.0,1398.0,1375.0,6.0
1016,3918.0,1330.0,1398.0,6.0
1017,3919.0,1041.0,1200.0,12.0
1018,3920.0,1257.0,1041.0,6.0
1019,3921.0,1097.0,1257.0,6.0
1020,3922.0,1148.0,1257.0,6.0
1021,3923.0,1148.0,1124.0,6.0
1022,3924.0,1031.0,1148.0,6.0
1023,3925.0,1317.0,1031.0,6.0
1024,3928.0,1263.0,1323.0,6.0
1025,3929.0,1263.0,1247.0,6.0
1026,3930.0,1083.0,1263.0,6.0
1027,3931.0,1333.0,1083.0,6.0
1028,3932.0,1323.0,1333.0,6.0
1029,3933.0,1340.0,1323.0,6.0
1030,3934.0,1160.0,1340.0,6.0
1031,3935.0,1180.0,1160.0,6.0
1032,3937.0,1230.0,1143.0,6.0
1033,3938.0,1230.0,1195.0,6.0
1034,3939.0,1209.0,1230.0,6.0
1035,3940.0,1209.0,1188.0,6.0
1036,3941.0,1180.0,1209.0,6.0
1037,3942.0,1143.0,1180.0,6.0
1038,3943.0,1174.0,1143.0,6.0
1039,3944.0,1195.0,1174.0,6.0
1040,3945.0,1347.0,1128.0,12.0
1041,3946.0,1091.0,1347.0,12.0
1042,3948.0,1184.0,1091.0,12.0
1043,3949.0,1255.0,1184.0,12.0
1044,3950.0,1020.0,1255.0,12.0
1045,3951.0,1090.0,1020.0,12.0
1046,3952.0,1370.0,1090.0,12.0
1047,3953.0,1077.0,1370.0,12.0
1048,3954.0,1144.0,1077.0,12.0
1049,3955.0,1200.0,1144.0,12.0
1050,3956.0,1124.0,1200.0,12.0
1051,3957.0,1280.0,1124.0,12.0
1052,3959.0,1330.0,1280.0,12.0
1053,3960.0,1247.0,1330.0,12.0
1054,3961.0,1317.0,1247.0,12.0
1055,3962.0,1187.0,1317.0,12.0
1056,3963.0,1188.0,1187.0,12.0
1057,3964.0,1097.0,1188.0,12.0
1058,3965.0,1013.0,1121.0,12.0
1059,3966.0,1183.0,1013.0,12.0
1060,3967.0,1123.0,1121.0,6.0
1061,3969.0,1049.0,1191.0,6.0
1062,3970.0,1049.0,1194.0,6.0
1063,3971.0,1123.0,1049.0,6.0
1064,3972.0,1346.0,1123.0,6.0
1065,3973.0,1189.0,1321.0,6.0
1066,3974.0,1028.0,1189.0,6.0
1067,3975.0,1346.0,1028.0,6.0
1068,3977.0,1321.0,1346.0,6.0
1069,3978.0,1191.0,1321.0,6.0
1070,3979.0,1204.0,1260.0,6.0
1071,3980.0,1069.0,1048.0,6.0
1072,3981.0,1204.0,1069.0,6.0
1073,3982.0,1211.0,1204.0,6.0
1074,3983.0,1067.0,1013.0,6.0
1075,3985.0,1313.0,1067.0,6.0
1076,3986.0,1211.0,1313.0,6.0
1077,3987.0,1381.0,1211.0,6.0
1078,3988.0,1260.0,1381.0,6.0
1079,3989.0,1048.0,1260.0,6.0
1080,3991.0,1038.0,2115.0,12.0
1081,4160.0,1106.0,1179.0,6.0
1082,4161.0,1334.0,816.0,12.0
1083,4162.0,222.0,1294.0,12.0
1084,4163.0,1157.0,811.0,12.0
1085,4164.0,812.0,1399.0,12.0
1086,4165.0,1399.0,811.0,12.0
1087,4166.0,1399.0,1400.0,6.0
1088,4167.0,1400.0,1402.0,6.0
1089,4168.0,1401.0,1402.0,6.0
1090,4169.0,1403.0,1401.0,6.0
1091,4170.0,1299.0,1404.0,6.0
1092,4171.0,1404.0,1383.0,6.0
1093,4172.0,1403.0,1404.0,6.0
1094,4173.0,1402.0,1405.0,6.0
1095,4174.0,1405.0,1403.0,6.0
1096,4175.0,1405.0,1406.0,6.0
1097,4176.0,1406.0,812.0,6.0
1098,4177.0,812.0,1407.0,12.0
1099,4178.0,1407.0,1128.0,12.0
1100,4179.0,219.0,1408.0,12.0
1101,4180.0,1408.0,226.0,12.0
1102,4181.0,1408.0,1409.0,12.0
1103,4182.0,1409.0,1410.0,12.0
1104,4183.0,1410.0,1411.0,12.0
1105,4184.0,1411.0,1412.0,12.0
1106,4185.0,1412.0,1413.0,12.0
1107,4186.0,1413.0,1414.0,12.0
1108,4187.0,1414.0,1415.0,12.0
1109,4188.0,1415.0,1416.0,12.0
1110,4189.0,1416.0,1417.0,6.0
1111,4191.0,1417.0,1419.0,6.0
1112,4192.0,1419.0,1414.0,6.0
1113,4193.0,1419.0,1420.0,6.0
1114,4194.0,1420.0,1410.0,6.0
1115,4196.0,1409.0,1422.0,6.0
1116,4197.0,1423.0,1411.0,6.0
1117,4198.0,1422.0,1424.0,6.0
1118,4199.0,1424.0,1423.0,6.0
1119,4200.0,1424.0,1425.0,6.0
1120,4201.0,1423.0,1426.0,6.0
1121,4202.0,1426.0,1425.0,6.0
1122,4203.0,1426.0,1427.0,6.0
1123,4204.0,1427.0,1412.0,12.0
1124,4205.0,1427.0,1428.0,6.0
1125,4206.0,1428.0,1429.0,6.0
1126,4207.0,1429.0,1430.0,6.0
1127,4208.0,1430.0,1431.0,6.0
1128,4209.0,1431.0,1432.0,6.0
1129,4210.0,1432.0,1433.0,6.0
1130,4211.0,1433.0,1434.0,6.0
1131,4212.0,1434.0,1435.0,6.0
1132,4213.0,1435.0,1433.0,6.0
1133,4215.0,1435.0,1437.0,6.0
1134,4216.0,1437.0,1427.0,12.0
1135,4217.0,1437.0,1432.0,12.0
1136,4222.0,1432.0,1442.0,12.0
1137,4223.0,1442.0,1443.0,6.0
1138,4224.0,1443.0,1444.0,6.0
1139,4226.0,1444.0,1446.0,6.0
1140,4227.0,1446.0,1443.0,6.0
1141,4228.0,1446.0,1447.0,6.0
1142,4229.0,1447.0,1442.0,12.0
1143,4230.0,1447.0,1448.0,12.0
1144,4232.0,1448.0,1450.0,12.0
1145,4234.0,1450.0,1452.0,12.0
1146,4236.0,1454.0,1455.0,12.0
1147,4237.0,1455.0,1509.0,12.0
1148,4241.0,1154.0,1460.0,12.0
1149,4242.0,1460.0,1455.0,12.0
1150,4243.0,1461.0,1455.0,12.0
1151,4244.0,816.0,1462.0,12.0
1152,4245.0,1462.0,1461.0,12.0
1153,4246.0,1462.0,1416.0,12.0
1154,4248.0,1413.0,1463.0,6.0
1155,4249.0,1415.0,1465.0,6.0
1156,4250.0,1465.0,1463.0,6.0
1157,4251.0,1461.0,1466.0,6.0
1158,4252.0,1466.0,1468.0,6.0
1159,4254.0,1468.0,1470.0,6.0
1160,4255.0,1470.0,1469.0,6.0
1161,4256.0,1470.0,1466.0,6.0
1162,4257.0,1469.0,1471.0,6.0
1163,4258.0,1471.0,1454.0,6.0
1164,4259.0,1452.0,1469.0,6.0
1165,4260.0,1472.0,1454.0,12.0
1166,4261.0,1452.0,1472.0,12.0
1167,4262.0,1450.0,1473.0,6.0
1168,4263.0,1473.0,1442.0,6.0
1169,4264.0,1460.0,1474.0,6.0
1170,4265.0,1474.0,1475.0,6.0
1171,4266.0,1475.0,1474.0,6.0
1172,4267.0,1475.0,1476.0,6.0
1173,4268.0,1476.0,1477.0,6.0
1174,4269.0,1477.0,1478.0,6.0
1175,4270.0,1476.0,1477.0,6.0
1176,4271.0,1461.0,1478.0,6.0
1177,4272.0,1478.0,1479.0,6.0
1178,4273.0,1480.0,1481.0,6.0
1179,4274.0,1481.0,1479.0,6.0
1180,4276.0,1482.0,1483.0,6.0
1181,4277.0,1483.0,1478.0,6.0
1182,4278.0,1482.0,1484.0,6.0
1183,4279.0,1484.0,1483.0,6.0
1184,4280.0,1484.0,1485.0,6.0
1185,4281.0,1486.0,1462.0,6.0
1186,4282.0,1486.0,1485.0,6.0
1187,4283.0,1485.0,1487.0,6.0
1188,4284.0,1487.0,1486.0,6.0
1189,4285.0,1479.0,1488.0,6.0
1190,4286.0,1488.0,1480.0,6.0
1191,4296.0,533.0,660.0,6.0
1192,4309.0,1505.0,977.0,12.0
1193,4310.0,1505.0,1506.0,6.0
1194,4311.0,976.0,1507.0,12.0
1195,4312.0,1507.0,1505.0,12.0
1196,4313.0,1506.0,1507.0,6.0
1197,4314.0,389.0,1508.0,12.0
1198,4315.0,1508.0,256.0,12.0
1199,4316.0,976.0,1508.0,12.0
1200,4317.0,1038.0,1509.0,12.0
1201,4319.0,1512.0,1511.0,6.0
1202,4320.0,1513.0,1509.0,6.0
1203,4321.0,1513.0,1515.0,6.0
1204,4322.0,1515.0,1514.0,6.0
1205,4323.0,1511.0,1516.0,6.0
1206,4324.0,1516.0,1517.0,6.0
1207,4325.0,1517.0,1514.0,6.0
1208,4326.0,1516.0,1518.0,6.0
1209,4327.0,1518.0,1517.0,6.0
1210,4328.0,1514.0,1519.0,6.0
1211,4329.0,1519.0,1513.0,6.0
1212,4330.0,1513.0,1520.0,6.0
1213,4331.0,1520.0,1519.0,6.0
1214,4357.0,1335.0,234.0,12.0
1215,4358.0,210.0,1072.0,6.0
1216,4359.0,1294.0,810.0,12.0
1217,4360.0,810.0,1335.0,12.0
1218,4372.0,1334.0,1556.0,12.0
1219,4373.0,1556.0,1227.0,12.0
1220,4374.0,858.0,1556.0,12.0
1221,4392.0,1227.0,1100.0,12.0
1222,4402.0,236.0,1575.0,12.0
1223,4403.0,1575.0,237.0,12.0
1224,4429.0,1121.0,1589.0,12.0
1225,4430.0,1589.0,1097.0,12.0
1226,4433.0,2115.0,1183.0,12.0
1227,4434.0,1381.0,2115.0,6.0
1228,4439.0,406.0,1593.0,12.0
1229,4440.0,1593.0,399.0,12.0
1230,4442.0,1593.0,1594.0,12.0
1231,4443.0,233.0,1595.0,12.0
1232,4444.0,1595.0,235.0,12.0
1233,4445.0,1594.0,1595.0,12.0
1234,4477.0,393.0,1616.0,12.0
1235,4478.0,1616.0,388.0,12.0
1236,4486.0,1157.0,1621.0,12.0
1237,4487.0,1621.0,1512.0,12.0
1238,4499.0,1278.0,1626.0,6.0
1239,4500.0,1626.0,1488.0,6.0
1240,4501.0,1021.0,1627.0,6.0
1241,4502.0,1627.0,1351.0,6.0
1242,4503.0,1626.0,1627.0,6.0
1243,4504.0,1627.0,1628.0,6.0
1244,4505.0,1628.0,1629.0,6.0
1245,4506.0,1629.0,1351.0,6.0
1246,4507.0,1361.0,1630.0,6.0
1247,4508.0,1630.0,1358.0,6.0
1248,4509.0,1630.0,1631.0,6.0
1249,4510.0,1631.0,1071.0,6.0
1250,5943.0,1033.0,2569.0,12.0
1251,5944.0,2569.0,1197.0,12.0
1252,1.0,651.0,281.0,6.0
1253,2.0,655.0,280.0,6.0
1254,3.0,650.0,290.0,6.0
1255,4.0,339.0,332.0,6.0
1256,5.0,332.0,349.0,6.0
1257,6.0,373.0,325.0,6.0
1258,7.0,257.0,370.0,6.0
1259,8.0,815.0,845.0,6.0
1260,9.0,817.0,848.0,6.0
1261,10.0,685.0,698.0,6.0
1262,11.0,801.0,795.0,6.0
1263,12.0,730.0,722.0,6.0
1264,13.0,484.0,454.0,6.0
1265,14.0,459.0,438.0,6.0
1266,15.0,452.0,404.0,6.0
1267,16.0,868.0,1334.0,6.0
1268,17.0,1281.0,2569.0,6.0
1269,18.0,369.0,1508.0,6.0
1270,19.0,1512.0,1450.0,12.0
1271,20.0,536.0,551.0,6.0
1272,21.0,1086.0,1251.0,6.0
1273,22.0,608.0,1.0,20.0
1274,,,,
